,id,item_group_id,mpn,title,description,image_link,link,gender,age_group,brand,availability,price,product_type,google_product_category
67,23712507,1,1,DRIES VAN NOTEN - mix-print halterneck dress,mix-print halterneck dress,https://cdn-images.farfetch-contents.com/23/71/25/07/23712507_53573909_480.jpg,https://www.farfetch.com/ca/shopping/women/dries-van-noten-mix-print-halterneck-dress-item-23712507.aspx?storeid=15268,female,adult,DRIES VAN NOTEN,in_stock,2650.00 USD,Women Home &gt; DRIES VAN NOTEN &gt; Clothing &gt; Day Dresses,2271
68,21722167,1,1,KHAITE - ruffle-trim silk maxi dress,ruffle-trim silk maxi dress,https://cdn-images.farfetch-contents.com/21/72/21/67/21722167_52288062_480.jpg,https://www.farfetch.com/ca/shopping/women/khaite-ruffle-trim-silk-maxi-dress-item-21722167.aspx?storeid=13537,female,adult,KHAITE,in_stock,3015.00 USD,Women Home &gt; KHAITE &gt; Clothing &gt; Cocktail & Party Dresses,2271
69,22972481,1,1,Saint Laurent - floral-print tulle minidress,floral-print tulle minidress,https://cdn-images.farfetch-contents.com/22/97/24/81/22972481_53364099_480.jpg,https://www.farfetch.com/ca/shopping/women/saint-laurent-floral-print-tulle-minidress-item-22972481.aspx?storeid=9628,female,adult,Saint Laurent,in_stock,6570.00 USD,Women Home &gt; Saint Laurent &gt; Clothing &gt; Cocktail & Party Dresses,2271
70,22522771,1,1,Saint Laurent - one-shoulder silk maxi dress,one-shoulder silk maxi dress,https://cdn-images.farfetch-contents.com/22/52/27/71/22522771_52422206_480.jpg,https://www.farfetch.com/ca/shopping/women/saint-laurent-one-shoulder-silk-maxi-dress-item-22522771.aspx?storeid=15991,female,adult,Saint Laurent,in_stock,3855.00 USD,Women Home &gt; Saint Laurent &gt; Clothing &gt; Cocktail & Party Dresses,2271
71,20937255,1,1,Johanna Ortiz - Wrapped In Color midi dress,Wrapped In Color midi dress,https://cdn-images.farfetch-contents.com/20/93/72/55/20937255_52595641_480.jpg,https://www.farfetch.com/ca/shopping/women/johanna-ortiz-wrapped-in-color-midi-dress-item-20937255.aspx?storeid=13537,female,adult,Johanna Ortiz,in_stock,1500.00 USD,Women Home &gt; Johanna Ortiz &gt; Clothing &gt; Day Dresses,2271
72,23148569,1,1,ZIMMERMANN - Harmony ruffled mini dress,Harmony ruffled mini dress,https://cdn-images.farfetch-contents.com/23/14/85/69/23148569_53305151_480.jpg,https://www.farfetch.com/ca/shopping/women/zimmermann-harmony-ruffled-mini-dress-item-23148569.aspx?storeid=13537,female,adult,ZIMMERMANN,in_stock,1495.00 USD,Women Home &gt; ZIMMERMANN &gt; Clothing &gt; Cocktail & Party Dresses,2271
73,22707684,1,1,Versace - bead-embellished minidress,bead-embellished minidress,https://cdn-images.farfetch-contents.com/22/70/76/84/22707684_53210041_480.jpg,https://www.farfetch.com/ca/shopping/women/versace-bead-embellished-minidress-item-22707684.aspx?storeid=13537,female,adult,Versace,in_stock,3340.00 USD,Women Home &gt; Versace &gt; Clothing &gt; Cocktail & Party Dresses,2271
74,22586206,1,1,Ferragamo - collar-detailed maxi dress,collar-detailed maxi dress,https://cdn-images.farfetch-contents.com/22/58/62/06/22586206_52902857_480.jpg,https://www.farfetch.com/ca/shopping/women/ferragamo-collar-detailed-maxi-dress-item-22586206.aspx?storeid=9442,female,adult,Ferragamo,in_stock,3530.00 USD,Women Home &gt; Ferragamo &gt; Clothing &gt; Cocktail & Party Dresses,2271
75,22857945,1,1,Blumarine - georgette mini dress,georgette mini dress,https://cdn-images.farfetch-contents.com/22/85/79/45/22857945_52921087_480.jpg,https://www.farfetch.com/ca/shopping/women/blumarine-georgette-mini-dress-item-22857945.aspx?storeid=9462,female,adult,Blumarine,in_stock,1501.00 USD,Women Home &gt; Blumarine &gt; Clothing &gt; Day Dresses,2271
76,23556987,1,1,PUCCI - geometric silk maxi dress,geometric silk maxi dress,https://cdn-images.farfetch-contents.com/23/55/69/87/23556987_53568806_480.jpg,https://www.farfetch.com/ca/shopping/women/pucci-geometric-silk-maxi-dress-item-23556987.aspx?storeid=9564,female,adult,PUCCI,in_stock,3719.00 USD,Women Home &gt; PUCCI &gt; Clothing &gt; Cocktail & Party Dresses,2271
77,22774520,1,1,Jacquemus - Sierra ribbed midi dress,Sierra ribbed midi dress,https://cdn-images.farfetch-contents.com/22/77/45/20/22774520_52820572_480.jpg,https://www.farfetch.com/ca/shopping/women/jacquemus-sierra-ribbed-midi-dress-item-22774520.aspx?storeid=9658,female,adult,Jacquemus,in_stock,994.00 USD,Women Home &gt; Jacquemus &gt; Clothing &gt; Cocktail & Party Dresses,2271
78,22448664,1,1,KHAITE - The Wes midi dress,The Wes midi dress,https://cdn-images.farfetch-contents.com/22/44/86/64/22448664_52823114_480.jpg,https://www.farfetch.com/ca/shopping/women/khaite-the-wes-midi-dress-item-22448664.aspx?storeid=9628,female,adult,KHAITE,in_stock,3760.00 USD,Women Home &gt; KHAITE &gt; Clothing &gt; Day Dresses,2271
79,22153843,1,1,ETRO - floral-print maxi cotton shirtdress,floral-print maxi cotton shirtdress,https://cdn-images.farfetch-contents.com/22/15/38/43/22153843_51913133_480.jpg,https://www.farfetch.com/ca/shopping/women/etro-floral-print-maxi-cotton-shirtdress-item-22153843.aspx?storeid=9206,female,adult,ETRO,in_stock,2180.00 USD,Women Home &gt; ETRO &gt; Clothing &gt; Day Dresses,2271
80,23441959,1,1,Missoni - draped-detail checked maxi dress,draped-detail checked maxi dress,https://cdn-images.farfetch-contents.com/23/44/19/59/23441959_53590976_480.jpg,https://www.farfetch.com/ca/shopping/women/missoni-draped-detail-checked-maxi-dress-item-23441959.aspx?storeid=10167,female,adult,Missoni,in_stock,1370.00 USD,Women Home &gt; Missoni &gt; Clothing &gt; Cocktail & Party Dresses,2271
81,22522737,1,1,Saint Laurent - floral-print ruched minidress,floral-print ruched minidress,https://cdn-images.farfetch-contents.com/22/52/27/37/22522737_53779579_480.jpg,https://www.farfetch.com/ca/shopping/women/saint-laurent-floral-print-ruched-minidress-item-22522737.aspx?storeid=16323,female,adult,Saint Laurent,in_stock,6570.00 USD,Women Home &gt; Saint Laurent &gt; Clothing &gt; Cocktail & Party Dresses,2271
82,23017873,1,1,TOM FORD - V-neck lurex-detail gown,V-neck lurex-detail gown,https://cdn-images.farfetch-contents.com/23/01/78/73/23017873_53452427_480.jpg,https://www.farfetch.com/ca/shopping/women/tom-ford-v-neck-lurex-detail-gown-item-23017873.aspx?storeid=12302,female,adult,TOM FORD,in_stock,4060.00 USD,Women Home &gt; TOM FORD &gt; Clothing &gt; Evening Dresses,2271
83,23051807,1,1,TOTEME - braided-trim cable-knit dress,braided-trim cable-knit dress,https://cdn-images.farfetch-contents.com/23/05/18/07/23051807_53337319_480.jpg,https://www.farfetch.com/ca/shopping/women/toteme-braided-trim-cable-knit-dress-item-23051807.aspx?storeid=9921,female,adult,TOTEME,in_stock,818.00 USD,Women Home &gt; TOTEME &gt; Clothing &gt; Day Dresses,2271
84,21031208,1,1,Gucci - GG Supreme sleeveless minidress,GG Supreme sleeveless minidress,https://cdn-images.farfetch-contents.com/21/03/12/08/21031208_53135088_480.jpg,https://www.farfetch.com/ca/shopping/women/gucci-gg-supreme-sleeveless-minidress-item-21031208.aspx?storeid=16191,female,adult,Gucci,in_stock,4190.00 USD,Women Home &gt; Gucci &gt; Clothing &gt; Day Dresses,2271
85,22916542,1,1,Rosie Assoulin - Jolly 'Oliday abstract-print shirtdress,Jolly 'Oliday abstract-print shirtdress,https://cdn-images.farfetch-contents.com/22/91/65/42/22916542_53432683_480.jpg,https://www.farfetch.com/ca/shopping/women/rosie-assoulin-jolly-oliday-abstract-print-shirtdress-item-22916542.aspx?storeid=9531,female,adult,Rosie Assoulin,in_stock,3820.00 USD,Women Home &gt; Rosie Assoulin &gt; Clothing &gt; Day Dresses,2271
86,22575511,1,1,Victoria Beckham - sleeveless lurex midi dress,sleeveless lurex midi dress,https://cdn-images.farfetch-contents.com/22/57/55/11/22575511_52576541_480.jpg,https://www.farfetch.com/ca/shopping/women/victoria-beckham-sleeveless-lurex-midi-dress-item-22575511.aspx?storeid=11942,female,adult,Victoria Beckham,in_stock,769.00 USD,Women Home &gt; Victoria Beckham &gt; Clothing &gt; Day Dresses,2271
87,23390135,1,1,Balenciaga - sequinned long dress,sequinned long dress,https://cdn-images.farfetch-contents.com/23/39/01/35/23390135_53482493_480.jpg,https://www.farfetch.com/ca/shopping/women/balenciaga-sequinned-long-dress-item-23390135.aspx?storeid=9462,female,adult,Balenciaga,in_stock,5387.00 USD,Women Home &gt; Balenciaga &gt; Clothing &gt; Evening Dresses,2271
88,23146769,1,1,ZIMMERMANN - Harmony floral-appliqué dress,Harmony floral-appliqué dress,https://cdn-images.farfetch-contents.com/23/14/67/69/23146769_53314062_480.jpg,https://www.farfetch.com/ca/shopping/women/zimmermann-harmony-floral-applique-dress-item-23146769.aspx?storeid=13537,female,adult,ZIMMERMANN,in_stock,1345.00 USD,Women Home &gt; ZIMMERMANN &gt; Clothing &gt; Day Dresses,2271
89,21679992,1,1,Acne Studios - Trompe l'oeil-print cotton mini dress,Trompe l'oeil-print cotton mini dress,https://cdn-images.farfetch-contents.com/21/67/99/92/21679992_53150777_480.jpg,https://www.farfetch.com/ca/shopping/women/acne-studios-trompe-loeil-print-cotton-mini-dress-item-21679992.aspx?storeid=11786,female,adult,Acne Studios,in_stock,1050.00 USD,Women Home &gt; Acne Studios &gt; Clothing &gt; Day Dresses,2271
90,22782534,1,1,Alessandra Rich - Rose-print silk gown,Rose-print silk gown,https://cdn-images.farfetch-contents.com/22/78/25/34/22782534_53579834_480.jpg,https://www.farfetch.com/ca/shopping/women/alessandra-rich-rose-print-silk-gown-item-22782534.aspx?storeid=9921,female,adult,Alessandra Rich,in_stock,4984.00 USD,Women Home &gt; Alessandra Rich &gt; Clothing &gt; Evening Dresses,2271
91,23126306,1,1,Prada - abstract-print layered minidress,abstract-print layered minidress,https://cdn-images.farfetch-contents.com/23/12/63/06/23126306_53203788_480.jpg,https://www.farfetch.com/ca/shopping/women/prada-abstract-print-layered-minidress-item-23126306.aspx?storeid=12139,female,adult,Prada,in_stock,3950.00 USD,Women Home &gt; Prada &gt; Clothing &gt; Day Dresses,2271
92,22613283,1,1,Brunello Cucinelli - cable-knit cotton dress,cable-knit cotton dress,https://cdn-images.farfetch-contents.com/22/61/32/83/22613283_53616137_480.jpg,https://www.farfetch.com/ca/shopping/women/brunello-cucinelli-cable-knit-cotton-dress-item-22613283.aspx?storeid=10012,female,adult,Brunello Cucinelli,in_stock,4650.00 USD,Women Home &gt; Brunello Cucinelli &gt; Clothing &gt; Day Dresses,2271
93,21289342,1,1,JW Anderson - V-neck asymmetric maxi dress,V-neck asymmetric maxi dress,https://cdn-images.farfetch-contents.com/21/28/93/42/21289342_52140207_480.jpg,https://www.farfetch.com/ca/shopping/women/jw-anderson-v-neck-asymmetric-maxi-dress-item-21289342.aspx?storeid=9140,female,adult,JW Anderson,in_stock,1976.00 USD,Women Home &gt; JW Anderson &gt; Clothing &gt; Cocktail & Party Dresses,2271
94,22949013,1,1,FENDI - FF-jacquard snake maxi dress,FF-jacquard snake maxi dress,https://cdn-images.farfetch-contents.com/22/94/90/13/22949013_53083298_480.jpg,https://www.farfetch.com/ca/shopping/women/fendi-ff-jacquard-snake-maxi-dress-item-22949013.aspx?storeid=16010,female,adult,FENDI,in_stock,4080.00 USD,Women Home &gt; FENDI &gt; Clothing &gt; Day Dresses,2271
95,23026401,1,1,Alexander McQueen - Damask intarsia-knit midi dress,Damask intarsia-knit midi dress,https://cdn-images.farfetch-contents.com/23/02/64/01/23026401_53175782_480.jpg,https://www.farfetch.com/ca/shopping/women/alexander-mcqueen-damask-intarsia-knit-midi-dress-item-23026401.aspx?storeid=16043,female,adult,Alexander McQueen,in_stock,3350.00 USD,Women Home &gt; Alexander McQueen &gt; Clothing &gt; Day Dresses,2271
96,22994276,1,1,Jacquemus - La Robe Banista maxi dress,La Robe Banista maxi dress,https://cdn-images.farfetch-contents.com/22/99/42/76/22994276_53155277_480.jpg,https://www.farfetch.com/ca/shopping/women/jacquemus-la-robe-banista-maxi-dress-item-22994276.aspx,female,adult,Jacquemus,in_stock,1890.00 USD,Women Home &gt; Jacquemus &gt; Clothing &gt; Cocktail & Party Dresses,2271
97,23635931,1,1,Stella McCartney - polka dot-print silk minidress,polka dot-print silk minidress,https://cdn-images.farfetch-contents.com/23/63/59/31/23635931_53612823_480.jpg,https://www.farfetch.com/ca/shopping/women/stella-mccartney-polka-dot-print-silk-minidress-item-23635931.aspx,female,adult,Stella McCartney,in_stock,2980.00 USD,Women Home &gt; Stella McCartney &gt; Clothing &gt; Cocktail & Party Dresses,2271
98,22524013,1,1,Valentino Garavani - floral-embroidered cut-out shirtdress,floral-embroidered cut-out shirtdress,https://cdn-images.farfetch-contents.com/22/52/40/13/22524013_52937016_480.jpg,https://www.farfetch.com/ca/shopping/women/valentino-garavani-floral-embroidered-cut-out-shirtdress-item-22524013.aspx,female,adult,Valentino Garavani,in_stock,6170.00 USD,Women Home &gt; Valentino Garavani &gt; Clothing &gt; Day Dresses,2271
99,22872522,1,1,Magda Butrym - crochet-detailed cotton maxi dress,crochet-detailed cotton maxi dress,https://cdn-images.farfetch-contents.com/22/87/25/22/22872522_53090015_480.jpg,https://www.farfetch.com/ca/shopping/women/magda-butrym-crochet-detailed-cotton-maxi-dress-item-22872522.aspx,female,adult,Magda Butrym,in_stock,1697.00 USD,Women Home &gt; Magda Butrym &gt; Clothing &gt; Day Dresses,2271
100,22755833,1,1,Balmain - long-sleeved sequinned minidress,long-sleeved sequinned minidress,https://cdn-images.farfetch-contents.com/22/75/58/33/22755833_52756201_480.jpg,https://www.farfetch.com/ca/shopping/women/balmain-long-sleeved-sequinned-minidress-item-22755833.aspx,female,adult,Balmain,in_stock,8100.00 USD,Women Home &gt; Balmain &gt; Clothing &gt; Cocktail & Party Dresses,2271
101,23035367,1,1,Alaïa - poplin midi dress,poplin midi dress,https://cdn-images.farfetch-contents.com/23/03/53/67/23035367_53193401_480.jpg,https://www.farfetch.com/ca/shopping/women/alaia-poplin-midi-dress-item-23035367.aspx,female,adult,Alaïa,in_stock,3150.00 USD,Women Home &gt; Alaïa &gt; Clothing &gt; Day Dresses,2271
102,22780997,1,1,Alessandra Rich - polka-dot silk minidress,polka-dot silk minidress,https://cdn-images.farfetch-contents.com/22/78/09/97/22780997_53629030_480.jpg,https://www.farfetch.com/ca/shopping/women/alessandra-rich-polka-dot-silk-minidress-item-22780997.aspx,female,adult,Alessandra Rich,in_stock,2570.00 USD,Women Home &gt; Alessandra Rich &gt; Clothing &gt; Day Dresses,2271
103,22613285,1,1,Brunello Cucinelli - sequinned silk maxi dress,sequinned silk maxi dress,https://cdn-images.farfetch-contents.com/22/61/32/85/22613285_48169704_480.jpg,https://www.farfetch.com/ca/shopping/women/brunello-cucinelli-sequinned-silk-maxi-dress-item-22613285.aspx,female,adult,Brunello Cucinelli,in_stock,12995.00 USD,Women Home &gt; Brunello Cucinelli &gt; Clothing &gt; Evening Dresses,2271
104,22888739,1,1,ETRO - patterned-jacquard cotton gown,patterned-jacquard cotton gown,https://cdn-images.farfetch-contents.com/22/88/87/39/22888739_52935041_480.jpg,https://www.farfetch.com/ca/shopping/women/etro-patterned-jacquard-cotton-gown-item-22888739.aspx,female,adult,ETRO,in_stock,3950.00 USD,Women Home &gt; ETRO &gt; Clothing &gt; Evening Dresses,2271
105,22571689,1,1,Oscar de la Renta - Painted Poppies guipure-lace minidress,Painted Poppies guipure-lace minidress,https://cdn-images.farfetch-contents.com/22/57/16/89/22571689_52471898_480.jpg,https://www.farfetch.com/ca/shopping/women/oscar-de-la-renta-painted-poppies-guipure-lace-minidress-item-22571689.aspx,female,adult,Oscar de la Renta,in_stock,6299.00 USD,Women Home &gt; Oscar de la Renta &gt; Clothing &gt; Day Dresses,2271
106,23040117,1,1,Victoria Beckham - gathered midi dress,gathered midi dress,https://cdn-images.farfetch-contents.com/23/04/01/17/23040117_53213799_480.jpg,https://www.farfetch.com/ca/shopping/women/victoria-beckham-gathered-midi-dress-item-23040117.aspx,female,adult,Victoria Beckham,in_stock,1532.00 USD,Women Home &gt; Victoria Beckham &gt; Clothing &gt; Cocktail & Party Dresses,2271
107,23029557,1,1,Max Mara - one-shoulder silk dress,one-shoulder silk dress,https://cdn-images.farfetch-contents.com/23/02/95/57/23029557_53287670_480.jpg,https://www.farfetch.com/ca/shopping/women/max-mara-one-shoulder-silk-dress-item-23029557.aspx,female,adult,Max Mara,in_stock,1836.00 USD,Women Home &gt; Max Mara &gt; Clothing &gt; Evening Dresses,2271
108,22888757,1,1,ETRO - patterned-jacquard mermaid gown,patterned-jacquard mermaid gown,https://cdn-images.farfetch-contents.com/22/88/87/57/22888757_53115726_480.jpg,https://www.farfetch.com/ca/shopping/women/etro-patterned-jacquard-mermaid-gown-item-22888757.aspx,female,adult,ETRO,in_stock,4494.00 USD,Women Home &gt; ETRO &gt; Clothing &gt; Evening Dresses,2271
109,22370814,1,1,Giambattista Valli - Pensées Sauvages one-shoulder maxi dress,Pensées Sauvages one-shoulder maxi dress,https://cdn-images.farfetch-contents.com/22/37/08/14/22370814_52412382_480.jpg,https://www.farfetch.com/ca/shopping/women/giambattista-valli-pensees-sauvages-one-shoulder-maxi-dress-item-22370814.aspx,female,adult,Giambattista Valli,in_stock,3194.00 USD,Women Home &gt; Giambattista Valli &gt; Clothing &gt; Day Dresses,2271
110,22555423,1,1,Valentino Garavani - crystal-embellished silk gown,crystal-embellished silk gown,https://cdn-images.farfetch-contents.com/22/55/54/23/22555423_52669307_480.jpg,https://www.farfetch.com/ca/shopping/women/valentino-garavani-crystal-embellished-silk-gown-item-22555423.aspx,female,adult,Valentino Garavani,in_stock,16380.00 USD,Women Home &gt; Valentino Garavani &gt; Clothing &gt; Cocktail & Party Dresses,2271
111,22359453,1,1,Ana Radu - petal-layer velvet mini dress,petal-layer velvet mini dress,https://cdn-images.farfetch-contents.com/22/35/94/53/22359453_52268507_480.jpg,https://www.farfetch.com/ca/shopping/women/ana-radu-petal-layer-velvet-mini-dress-item-22359453.aspx,female,adult,Ana Radu,in_stock,2856.00 USD,Women Home &gt; Ana Radu &gt; Clothing &gt; Cocktail & Party Dresses,2271
112,22360197,1,1,Ana Radu - petal-layered velvet mini dress,petal-layered velvet mini dress,https://cdn-images.farfetch-contents.com/22/36/01/97/22360197_52277124_480.jpg,https://www.farfetch.com/ca/shopping/women/ana-radu-petal-layered-velvet-mini-dress-item-22360197.aspx,female,adult,Ana Radu,in_stock,2856.00 USD,Women Home &gt; Ana Radu &gt; Clothing &gt; Cocktail & Party Dresses,2271
113,20407636,1,1,Atu Body Couture - satin-finish pleated maxi gown,satin-finish pleated maxi gown,https://cdn-images.farfetch-contents.com/20/40/76/36/20407636_50598584_480.jpg,https://www.farfetch.com/ca/shopping/women/atu-body-couture-satin-finish-pleated-maxi-gown-item-20407636.aspx,female,adult,Atu Body Couture,in_stock,1570.00 USD,Women Home &gt; Atu Body Couture &gt; Clothing &gt; Evening Dresses,2271
114,22119177,1,1,Maje - striped cotton shirtdress,striped cotton shirtdress,https://cdn-images.farfetch-contents.com/22/11/91/77/22119177_52542307_480.jpg,https://www.farfetch.com/ca/shopping/women/maje-striped-cotton-shirtdress-item-22119177.aspx,female,adult,Maje,in_stock,475.00 USD,Women Home &gt; Maje &gt; Clothing &gt; Day Dresses,2271
115,19840509,1,1,Marine Serre - fine-ribbed organic cotton T-shirt dress,fine-ribbed organic cotton T-shirt dress,https://cdn-images.farfetch-contents.com/19/84/05/09/19840509_44601500_480.jpg,https://www.farfetch.com/ca/shopping/women/marine-serre-fine-ribbed-organic-cotton-t-shirt-dress-item-19840509.aspx,female,adult,Marine Serre,in_stock,335.00 USD,Women Home &gt; Marine Serre &gt; Clothing &gt; Day Dresses,2271
116,20997117,1,1,Prada - Re-Nylon triangle-logo minidress,Re-Nylon triangle-logo minidress,https://cdn-images.farfetch-contents.com/20/99/71/17/20997117_51062759_480.jpg,https://www.farfetch.com/ca/shopping/women/prada-re-nylon-triangle-logo-minidress-item-20997117.aspx,female,adult,Prada,in_stock,2650.00 USD,Women Home &gt; Prada &gt; Clothing &gt; Day Dresses,2271
117,23134964,1,1,Rick Owens - ruched bustier maxi dress,ruched bustier maxi dress,https://cdn-images.farfetch-contents.com/23/13/49/64/23134964_53295168_480.jpg,https://www.farfetch.com/ca/shopping/women/rick-owens-ruched-bustier-maxi-dress-item-23134964.aspx,female,adult,Rick Owens,in_stock,1765.00 USD,Women Home &gt; Rick Owens &gt; Clothing &gt; Evening Dresses,2271
118,22251926,1,1,Solace London - The Joni open-back dress,The Joni open-back dress,https://cdn-images.farfetch-contents.com/22/25/19/26/22251926_52131660_480.jpg,https://www.farfetch.com/ca/shopping/women/solace-london-the-joni-open-back-dress-item-22251926.aspx,female,adult,Solace London,in_stock,605.00 USD,Women Home &gt; Solace London &gt; Clothing &gt; Cocktail & Party Dresses,2271
119,21608475,1,1,PINKO - V-neck ruffled gown,V-neck ruffled gown,https://cdn-images.farfetch-contents.com/21/60/84/75/21608475_51917803_480.jpg,https://www.farfetch.com/ca/shopping/women/pinko-v-neck-ruffled-gown-item-21608475.aspx,female,adult,PINKO,in_stock,1130.00 USD,Women Home &gt; PINKO &gt; Clothing &gt; Cocktail & Party Dresses,2271
